instrument,asset_class,direction,setup_type,call_type,timestamp,entry,stoploss,target,rr,rr_tier,outcome,exit_price,r_multiple
LAURUSLABS,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-14T11:50:00+05:30,1291.6,1304.86,1276.7,1.12,01:01,LOST,1304.86,-1
LAURUSLABS,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-15T14:45:00+05:30,1321.6,1326.8,1313.6,1.54,01:02,WON,1313.6,1.54
LAURUSLABS,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-26T11:40:00+05:30,1363.7,1366,1354,4.22,01:04,LOST,1366,-1
LAURUSLABS,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-27T10:30:00+05:30,1381,1388.57,1366.4,1.93,01:02,LOST,1388.57,-1
LAURUSLABS,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-04T11:15:00+05:30,1424.9,1418.06,1433.4,1.24,01:01,LOST,1418.06,-1
LAURUSLABS,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-23T11:00:00+05:30,1481,1479.8,1485,3.33,01:03,LOST,1479.8,-1
LAURUSLABS,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-29T10:30:00+05:30,1480.2,1475.62,1492.3,2.64,01:03,LOST,1475.62,-1
LAURUSLABS,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-29T11:15:00+05:30,1481,1478.4,1492.3,4.34,01:04,LOST,1478.4,-1
THELEELA,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-14T10:15:00+05:30,415.85,418.92,410.5,1.74,01:02,WON,410.5,1.74
THELEELA,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-24T15:00:00+05:30,485.35,483.02,487.95,1.12,01:01,WON,487.95,1.12
THELEELA,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-07-01T12:05:00+05:30,479.7,477.56,483,1.54,01:02,LOST,477.56,-1
THELEELA,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-07-01T14:40:00+05:30,479.9,477.07,482.95,1.08,01:01,WON,482.95,1.08
LEMONTREE,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-05-18T11:10:00+05:30,107.83,108.36,107.12,1.35,01:01,LOST,108.36,-1
LEMONTREE,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-05-18T11:10:00+05:30,107.83,108.36,106.9,1.75,01:02,LOST,108.36,-1
LEMONTREE,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-30T10:45:00+05:30,115.86,115.35,116.59,1.42,01:01,WON,116.59,1.43
LEMONTREE,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-30T11:05:00+05:30,115.8,115.35,116.59,1.75,01:02,WON,116.59,1.76
LICI,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-12T10:45:00+05:30,395.48,392.61,401.25,2.02,01:02,LOST,392.61,-1
LENSKART,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-05-15T14:45:00+05:30,471.05,473.09,469,1.01,01:01,WON,469,1
LINDEINDIA,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-02T14:35:00+05:30,6936.5,6958.25,6911,1.17,01:01,WON,6911,1.17
LINDEINDIA,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-02T15:20:00+05:30,6936.5,6958.48,6911,1.16,01:01,WON,6911,1.16
LINDEINDIA,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-03T10:55:00+05:30,6993,7041.52,6911,1.69,01:02,LOST,7041.52,-1
LINDEINDIA,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-03T11:00:00+05:30,6992,7041.53,6911,1.64,01:02,LOST,7041.53,-1
LINDEINDIA,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-11T13:55:00+05:30,6732,6706.68,6840,4.27,01:04,LOST,6706.68,-1
LLOYDSME,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-13T11:00:00+05:30,1756.4,1742.08,1773.6,1.2,01:01,WON,1773.6,1.2
LLOYDSME,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-15T14:05:00+05:30,1747.8,1746.06,1763.1,8.79,01:09,LOST,1746.06,-1
LLOYDSME,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-15T14:20:00+05:30,1748,1746.07,1763.1,7.8,01:08,LOST,1746.07,-1
LLOYDSME,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-20T15:15:00+05:30,1658.8,1651.73,1678.6,2.8,01:03,LOST,1651.73,-1
LLOYDSME,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-20T15:15:00+05:30,1658.8,1651.76,1678.6,2.81,01:03,LOST,1651.76,-1
LLOYDSME,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-22T11:45:00+05:30,1721.6,1707.31,1736.2,1.02,01:01,WON,1736.2,1.02
LLOYDSME,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-17T11:00:00+05:30,1781.2,1777.68,1787.1,1.68,01:02,WON,1787.1,1.68
LODHA,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-15T10:45:00+05:30,867.65,859.86,881.4,1.77,01:02,LOST,859.86,-1
LODHA,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-15T10:45:00+05:30,867.65,859.88,881.4,1.77,01:02,LOST,859.88,-1
LODHA,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-05T14:30:00+05:30,895.85,901.51,886.85,1.59,01:02,WON,886.85,1.59
LODHA,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-05T14:30:00+05:30,895.85,901.44,886.85,1.61,01:02,WON,886.85,1.61
LUPIN,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-15T14:40:00+05:30,2273.2,2276.16,2263,3.45,01:03,LOST,2276.16,-1
LUPIN,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-20T14:00:00+05:30,2289.5,2293.24,2275.7,3.69,01:04,WON,2275.7,3.69
LUPIN,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-21T11:20:00+05:30,2287.4,2295.1,2275.7,1.52,01:02,WON,2275.7,1.52
MMTC,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-04T11:05:00+05:30,70,69.14,71.17,1.36,01:01,LOST,69.14,-1
MMTC,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-04T11:05:00+05:30,70,69.14,71.27,1.47,01:01,LOST,69.14,-1
MRF,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-05-29T10:50:00+05:30,125910,126164.15,125655,1,01:01,WON,125655,1
MRF,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-17T15:15:00+05:30,129005,129573.93,128425,1.02,01:01,LOST,129573.93,-1
MGL,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-14T14:35:00+05:30,1069.2,1069.07,1072.6,26.45,01:26,LOST,1069.07,-1
MGL,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-29T14:00:00+05:30,1105.5,1107.03,1099.5,3.93,01:04,WON,1099.5,3.92
MGL,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-29T14:00:00+05:30,1105.5,1107.97,1099.5,2.43,01:02,WON,1099.5,2.43
MGL,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-22T10:20:00+05:30,1237.7,1224.38,1277.65,3,01:03,LOST,1224.38,-1
MGL,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-29T10:30:00+05:30,1168.5,1161.27,1181.6,1.81,01:02,LOST,1161.27,-1
MGL,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-29T10:30:00+05:30,1168.5,1161.24,1181.6,1.8,01:02,LOST,1161.24,-1
M&MFIN,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-06-01T14:45:00+05:30,297.55,298.36,295.1,3.04,01:03,WON,295.1,3.02
M&M,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-07-01T14:15:00+05:30,3138,3139.62,3132.9,3.14,01:03,LOST,3139.62,-1
MANAPPURAM,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-22T14:15:00+05:30,323.9,325.75,320.9,1.62,01:02,LOST,325.75,-1
MANAPPURAM,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-22T15:00:00+05:30,323.75,324.95,320.9,2.37,01:02,LOST,324.95,-1
MANAPPURAM,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-17T14:40:00+05:30,319.15,319.92,318.25,1.17,01:01,LOST,319.92,-1
MANKIND,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-15T10:40:00+05:30,2522.6,2515.45,2531.1,1.19,01:01,LOST,2515.45,-1
MANKIND,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-15T10:50:00+05:30,2521.7,2515.33,2534.9,2.07,01:02,LOST,2515.33,-1
MANKIND,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-20T10:30:00+05:30,2556.9,2540.67,2579,1.36,01:01,LOST,2540.67,-1
MANKIND,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-20T10:30:00+05:30,2556.9,2537.57,2579,1.14,01:01,WON,2579,1.14
MANKIND,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-09T11:10:00+05:30,2374.1,2378.42,2359.5,3.38,01:03,LOST,2378.42,-1
MANKIND,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-09T11:10:00+05:30,2374.1,2378.42,2359.5,3.38,01:03,LOST,2378.42,-1
MRPL,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-19T10:15:00+05:30,147.86,149.02,146,1.61,01:02,WON,146,1.6
MARUTI,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-26T14:30:00+05:30,13239,13256.85,13210,1.62,01:02,WON,13210,1.62
MFSL,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-13T11:40:00+05:30,1633.5,1620.99,1679,3.64,01:04,LOST,1620.99,-1
MFSL,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-13T11:40:00+05:30,1633.5,1620.98,1679,3.63,01:04,LOST,1620.98,-1
MFSL,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-23T10:35:00+05:30,1693.2,1695.48,1680.1,5.75,01:06,LOST,1695.48,-1
MFSL,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-23T10:50:00+05:30,1693.1,1695.4,1680.1,5.65,01:06,LOST,1695.4,-1
MAXHEALTH,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-19T14:15:00+05:30,1069.45,1076.47,1054.4,2.14,01:02,WON,1054.4,2.14
MAXHEALTH,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-19T15:20:00+05:30,1068.1,1076.47,1054.4,1.64,01:02,WON,1054.4,1.64
MAXHEALTH,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-20T14:30:00+05:30,1076.85,1074.72,1079.4,1.2,01:01,LOST,1074.72,-1
MAXHEALTH,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-05T10:15:00+05:30,967.95,972.41,963.05,1.1,01:01,LOST,972.41,-1
MEESHO,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-20T11:50:00+05:30,195.66,194.44,199.96,3.52,01:04,LOST,194.44,-1
MEESHO,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-20T15:20:00+05:30,194.8,194.37,195.43,1.45,01:01,WON,195.43,1.47
MEESHO,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-25T10:30:00+05:30,197,199.36,194.61,1.01,01:01,WON,194.61,1.01
MAZDOCK,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-02T10:20:00+05:30,2415.2,2409.92,2426.2,2.08,01:02,WON,2426.2,2.08
MAZDOCK,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-11T11:15:00+05:30,2355.6,2337.88,2393,2.11,01:02,LOST,2337.88,-1
MAZDOCK,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-11T11:15:00+05:30,2355.6,2337.77,2393,2.1,01:02,LOST,2337.77,-1
MINDACORP,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-04T11:55:00+05:30,649.3,641.23,673.51,3,01:03,LOST,641.23,-1
MINDACORP,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-24T14:40:00+05:30,674.8,672.13,678.35,1.33,01:01,LOST,672.13,-1
MOTILALOFS,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-12T11:15:00+05:30,860.45,849.53,874.9,1.32,01:01,LOST,849.53,-1
MOTILALOFS,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-12T12:15:00+05:30,860.35,849.47,874.9,1.34,01:01,LOST,849.47,-1
MOTILALOFS,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-13T14:15:00+05:30,849.4,854.96,843.1,1.13,01:01,WON,843.1,1.13
MOTILALOFS,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-09T13:55:00+05:30,851.25,851.55,849.6,5.44,01:05,LOST,851.55,-1
MSUMI,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-15T14:40:00+05:30,40.26,40.38,39.82,3.73,01:04,LOST,40.38,-1
MSUMI,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-15T14:40:00+05:30,40.26,40.38,39.82,3.72,01:04,LOST,40.38,-1
MSUMI,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-06-11T10:35:00+05:30,36.7,36.82,36.42,2.29,01:02,LOST,36.82,-1
MSUMI,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-07-03T10:30:00+05:30,41.17,41.28,41.01,1.42,01:01,LOST,41.28,-1
MPHASIS,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-21T11:30:00+05:30,2240.1,2256.31,2223.8,1.01,01:01,WON,2223.8,1.01
MPHASIS,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-29T14:55:00+05:30,2280.4,2288.01,2270.6,1.29,01:01,WON,2270.6,1.29
MPHASIS,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-29T14:55:00+05:30,2280.4,2287.98,2270.6,1.29,01:01,WON,2270.6,1.29
MCX,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-02T14:45:00+05:30,2874.4,2842.29,2911.9,1.17,01:01,LOST,2842.29,-1
MCX,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-02T14:30:00+05:30,2880.9,2866.87,2911.9,2.21,01:02,LOST,2866.87,-1
MCX,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-10T11:20:00+05:30,2799,2783.15,2816.4,1.1,01:01,LOST,2783.15,-1
MCX,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-10T11:20:00+05:30,2799,2783.19,2816.4,1.1,01:01,LOST,2783.19,-1
MCX,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-15T11:20:00+05:30,2850,2865.09,2823.9,1.73,01:02,LOST,2865.09,-1
MCX,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-15T11:20:00+05:30,2850,2864.96,2823.9,1.74,01:02,LOST,2864.96,-1
MUTHOOTFIN,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-05-12T15:10:00+05:30,3352.8,3357.75,3343.3,1.92,01:02,LOST,3357.75,-1
MUTHOOTFIN,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-06-10T11:25:00+05:30,2889.1,2892.95,2870.2,4.91,01:05,LOST,2892.95,-1
NATCOPHARM,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-06-08T14:55:00+05:30,876.5,877.21,874,3.54,01:04,WON,874,3.52
NATCOPHARM,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-06-10T14:45:00+05:30,856,857.18,854,1.69,01:02,WON,854,1.69
NBCC,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-27T14:50:00+05:30,98.94,98.6,99.5,1.65,01:02,LOST,98.6,-1
NBCC,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-01T14:15:00+05:30,104.38,103.03,105.75,1.02,01:01,LOST,103.03,-1
NBCC,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-07-01T14:05:00+05:30,104.64,104.31,105.1,1.38,01:01,LOST,104.31,-1
NBCC,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-07-01T14:05:00+05:30,104.64,104.31,105.1,1.39,01:01,LOST,104.31,-1
NCC,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-19T15:00:00+05:30,155.49,155.85,154.59,2.5,01:02,LOST,155.85,-1
NCC,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-19T15:00:00+05:30,155.49,155.83,154.59,2.61,01:03,LOST,155.83,-1
NLCINDIA,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-15T13:50:00+05:30,317,317.09,316.85,1.73,01:02,LOST,317.09,-1
NHPC,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-03T14:10:00+05:30,75,75.29,74.62,1.31,01:01,LOST,75.29,-1
NSLNISP,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-22T11:45:00+05:30,44.2,44.07,44.65,3.43,01:03,WON,44.65,3.46
NSLNISP,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-22T11:45:00+05:30,44.2,44.05,44.65,2.99,01:03,WON,44.65,3
NSLNISP,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-02T14:30:00+05:30,52.64,52.78,50.26,17.34,01:17,LOST,52.78,-1
NSLNISP,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-02T14:55:00+05:30,52.55,52.78,50.26,10.04,01:10,LOST,52.78,-1
NSLNISP,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-16T14:50:00+05:30,47.64,47.23,48.06,1.02,01:01,LOST,47.23,-1
NSLNISP,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-16T14:50:00+05:30,47.64,47.22,48.06,1.01,01:01,WON,48.06,1
NSLNISP,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-07-01T11:40:00+05:30,43.02,42.94,43.23,2.62,01:03,LOST,42.94,-1
NMDC,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-22T14:05:00+05:30,87.77,87.76,87.9,11.56,01:12,LOST,87.76,-1
NMDC,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-27T10:15:00+05:30,92.03,91.72,93.33,4.18,01:04,LOST,91.72,-1
NMDC,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-02T10:20:00+05:30,95.82,95.57,96.87,4.18,01:04,LOST,95.57,-1
NTPCGREEN,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-03T14:40:00+05:30,101.21,100.9,102.04,2.65,01:03,LOST,100.9,-1
NTPCGREEN,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-08T10:40:00+05:30,100.38,100.09,100.89,1.75,01:02,LOST,100.09,-1
NTPCGREEN,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-18T10:15:00+05:30,96.91,96.85,97.42,8.31,01:08,LOST,96.85,-1
NTPCGREEN,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-07-01T11:15:00+05:30,95.35,95.49,95.21,1.03,01:01,WON,95.21,1
NH,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-19T14:15:00+05:30,1884.5,1902.22,1865.9,1.05,01:01,LOST,1902.22,-1
NH,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-07-03T10:45:00+05:30,2036.5,2029.52,2049.5,1.86,01:02,LOST,2029.52,-1
NAVA,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-25T10:25:00+05:30,616.75,615.75,624.65,7.89,01:08,LOST,615.75,-1
NAVA,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-25T10:30:00+05:30,617.5,615.74,624.65,4.07,01:04,LOST,615.74,-1
NAVA,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-08T11:20:00+05:30,596.75,595.51,598.8,1.66,01:02,WON,598.8,1.65
NAVA,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-10T11:00:00+05:30,585.2,581.09,594.6,2.28,01:02,LOST,581.09,-1
NAVA,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-10T11:25:00+05:30,582.6,581.1,594.6,7.99,01:08,LOST,581.1,-1
NAVINFLUOR,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-14T11:05:00+05:30,6895,6861.24,6992.5,2.89,01:03,WON,6992.5,2.89
NAVINFLUOR,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-14T14:10:00+05:30,6886,6877.87,6913.5,3.38,01:03,LOST,6877.87,-1
NAVINFLUOR,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-18T15:15:00+05:30,6923,6888.34,6990,1.93,01:02,WON,6990,1.93
NAVINFLUOR,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-26T11:20:00+05:30,7445,7462.78,7394.5,2.84,01:03,WON,7394.5,2.84
NAVINFLUOR,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-26T11:35:00+05:30,7433,7462.92,7394.5,1.29,01:01,WON,7394.5,1.29
NAVINFLUOR,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-25T14:00:00+05:30,7657,7723.85,7586,1.06,01:01,WON,7586,1.06
NATIONALUM,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-27T15:15:00+05:30,432.2,433.93,413.3,10.92,01:11,LOST,433.93,-1
NATIONALUM,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-09T14:50:00+05:30,383.4,382.1,388.9,4.22,01:04,LOST,382.1,-1
NATIONALUM,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-06-16T10:50:00+05:30,361.9,366.7,347.49,3,01:03,LOST,366.7,-1
NATIONALUM,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-07-01T15:00:00+05:30,334.65,334.78,333.55,8.47,01:08,LOST,334.78,-1
NATIONALUM,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-07-01T15:00:00+05:30,334.65,334.79,333.55,7.97,01:08,LOST,334.79,-1
NESTLEIND,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-19T11:15:00+05:30,1451.7,1450.83,1459.5,8.98,01:09,LOST,1450.83,-1
NESTLEIND,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-20T15:05:00+05:30,1419.9,1418.92,1442.8,23.38,01:23,LOST,1418.92,-1
NESTLEIND,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-02T14:45:00+05:30,1397.5,1396.05,1400.3,1.93,01:02,LOST,1396.05,-1
NESTLEIND,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-05T14:25:00+05:30,1379,1374.92,1383.9,1.2,01:01,WON,1383.9,1.2
NESTLEIND,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-05T14:25:00+05:30,1379,1374.93,1383.9,1.2,01:01,WON,1383.9,1.2
NETWEB,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-13T10:15:00+05:30,3998.3,3947.49,4064.5,1.3,01:01,WON,4064.5,1.3
NETWEB,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-13T11:00:00+05:30,4015,3975.72,4064.5,1.26,01:01,LOST,3975.72,-1
NEULANDLAB,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-23T10:30:00+05:30,18085,18012.23,18299,2.94,01:03,WON,18299,2.94
NEULANDLAB,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-29T11:20:00+05:30,18123,18226.88,18014,1.05,01:01,WON,18014,1.05
NEULANDLAB,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-29T11:40:00+05:30,18142,18226.77,18014,1.51,01:02,WON,18014,1.51
NEULANDLAB,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-07-01T15:15:00+05:30,18775,18714.21,19140,6,01:06,LOST,18714.21,-1
NAM-INDIA,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-26T10:50:00+05:30,1114.5,1104.82,1124.8,1.06,01:01,LOST,1104.82,-1
NAM-INDIA,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-22T14:45:00+05:30,1185,1179.87,1191,1.17,01:01,LOST,1179.87,-1
NAM-INDIA,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-22T14:45:00+05:30,1185,1179.98,1191,1.19,01:01,LOST,1179.98,-1
NAM-INDIA,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-07-01T14:45:00+05:30,1200,1194.2,1217.4,3,01:03,LOST,1194.2,-1
NIVABUPA,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-13T15:00:00+05:30,82.58,81.93,83.73,1.78,01:02,LOST,81.93,-1
NIVABUPA,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-19T11:00:00+05:30,82.62,82.05,83.51,1.56,01:02,LOST,82.05,-1
NUVAMA,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-25T13:50:00+05:30,1754.3,1761.02,1744.2,1.5,01:02,WON,1744.2,1.5
NUVAMA,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-07-01T14:50:00+05:30,1788.2,1782.13,1796.7,1.4,01:01,WON,1796.7,1.4
NUVAMA,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-07-03T11:15:00+05:30,1855,1851.89,1863,2.57,01:03,WON,1863,2.57
NUVOCO,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-13T14:20:00+05:30,319.2,318.42,320.9,2.18,01:02,LOST,318.42,-1
NUVOCO,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-19T14:50:00+05:30,317.95,315.79,320.9,1.36,01:01,LOST,315.79,-1
NUVOCO,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-02T14:45:00+05:30,336.25,335.39,337.6,1.56,01:02,WON,337.6,1.57
OBEROIRLTY,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-12T11:25:00+05:30,1595.5,1600.12,1590.1,1.17,01:01,LOST,1600.12,-1
OBEROIRLTY,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-23T14:05:00+05:30,1706.1,1708.61,1702.3,1.51,01:02,LOST,1708.61,-1
OBEROIRLTY,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-24T14:05:00+05:30,1756.4,1748.6,1764.8,1.08,01:01,WON,1764.8,1.08
OBEROIRLTY,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-24T14:55:00+05:30,1755.6,1752.32,1765.5,3.02,01:03,LOST,1752.32,-1
ONGC,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-20T11:15:00+05:30,300.8,299.83,302.1,1.33,01:01,LOST,299.83,-1
